SeqName,length,bit-score,eValue,hitName,GOs,ACC
scf7180000000008_quiver_620,219,433.721,1.73E-153,gi|495777732|ref|WP_008502311.1|MULTISPECIES: O-methyltransferase [Enterobacteriaceae] ,"GO:0008171, GO:0008168, GO:0016740, GO:0032259",
scf7180000000008_quiver_621,1300,2654.78,0,gi|850375647|ref|WP_048030564.1|MULTISPECIES: ATP-dependent RNA helicase HrpA [Leclercia] ,"GO:0000166, GO:0004386, GO:0004004, GO:0005524",
scf7180000000008_quiver_621,1300,2651.7,0,gi|847054652|ref|WP_047958528.1|ATP-dependent RNA helicase HrpA [Enterobacter sp. BIDMC92] ,"GO:0000166, GO:0004386, GO:0004004, GO:0005524",
scf7180000000008_quiver_621,1300,2651.7,0,gi|772669202|ref|WP_045284334.1|ATP-dependent RNA helicase HrpA [Enterobacter cloacae complex sp. 35699] ,"GO:0000166, GO:0004386, GO:0004004, GO:0005524",
scf7180000000008_quiver_622,201,409.068,2.16E-144,gi|495777734|ref|WP_008502313.1|MULTISPECIES: FMN-dependent NADH-azoreductase [Enterobacteriaceae] ,"GO:0016491, GO:0010181, GO:0009055, GO:0016661, GO:0055114, GO:0008752, GO:0016652",
scf7180000000008_quiver_622,201,408.683,3.31E-144,gi|647320632|ref|WP_025757907.1|MULTISPECIES: FMN-dependent NADH-azoreductase [Enterobacter] ,"GO:0016491, GO:0010181, GO:0009055, GO:0055114, GO:0016661, GO:0008752, GO:0016652",
scf7180000000008_quiver_622,201,406.757,1.77E-143,gi|976153135|ref|WP_059311330.1|MULTISPECIES: FMN-dependent NADH-azoreductase [Enterobacterales] ,"GO:0016491, GO:0010181, GO:0009055, GO:0016661, GO:0055114, GO:0008752, GO:0016652",
scf7180000000008_quiver_622,201,406.371,3.00E-143,gi|505383475|ref|WP_015570577.1|MULTISPECIES: FMN-dependent NADH-azoreductase [Bacteria] ,"GO:0016491, GO:0010181, GO:0009055, GO:0055114, GO:0016661, GO:0008752, GO:0016652",
scf7180000000008_quiver_623,228,450.669,6.74E-160,gi|695704168|ref|WP_032640325.1|MULTISPECIES: RluA family pseudouridine synthase [Enterobacter cloacae complex] ,"GO:0001522, GO:0003723, GO:0009982, GO:0009451",
scf7180000000008_quiver_623,228,449.899,1.33E-159,gi|556299693|ref|WP_023292483.1|MULTISPECIES: RluA family pseudouridine synthase [Enterobacter cloacae complex] ,"GO:0001522, GO:0003723, GO:0009982, GO:0009451",
scf7180000000008_quiver_624,179,356.681,2.57E-124,gi|544826579|ref|WP_021242569.1|MULTISPECIES: DUF2058 domain-containing protein [Enterobacter] ,GO:0019013,
scf7180000000008_quiver_624,179,352.443,1.18E-122,gi|556487892|ref|WP_023335625.1|DUF2058 domain-containing protein [Enterobacter sp. MGH 24] ,GO:0019013,
scf7180000000008_quiver_628,342,707.212,0,gi|850375659|ref|WP_048030571.1|MULTISPECIES: methionine synthase [Enterobacteriaceae] ,"GO:0009086, GO:0008270, GO:0016740, GO:0008168, GO:0003871, GO:0032259",
scf7180000000008_quiver_628,342,706.442,0,gi|754493210|ref|WP_041910105.1|MULTISPECIES: methionine synthase [Enterobacter] ,"GO:0009086, GO:0008270, GO:0016740, GO:0008168, GO:0003871, GO:0032259",
scf7180000000008_quiver_628,342,706.057,0,gi|772669193|ref|WP_045284330.1|MULTISPECIES: methionine synthase [Enterobacter cloacae complex] ,"GO:0009086, GO:0008270, GO:0008168, GO:0016740, GO:0003871, GO:0032259",
scf7180000000008_quiver_628,342,706.057,0,gi|779817556|ref|WP_045335863.1|MULTISPECIES: methionine synthase [Enterobacter cloacae complex] ,"GO:0009086, GO:0008270, GO:0008168, GO:0016740, GO:0003871, GO:0032259",
scf7180000000008_quiver_628,342,705.286,0,gi|544825377|ref|WP_021241377.1|MULTISPECIES: methionine synthase [Enterobacteriaceae] ,"GO:0009086, GO:0008270, GO:0008168, GO:0016740, GO:0003871, GO:0032259",
scf7180000000008_quiver_628,342,704.516,0,gi|998244693|ref|WP_061098288.1|methionine synthase [Enterobacter cloacae] ,"GO:0009086, GO:0008270, GO:0016740, GO:0008168, GO:0003871, GO:0032259",
scf7180000000008_quiver_628,342,704.516,0,gi|695719581|ref|WP_032647064.1|MULTISPECIES: methionine synthase [Enterobacter] ,"GO:0009086, GO:0008270, GO:0008168, GO:0016740, GO:0003871, GO:0032259",
scf7180000000008_quiver_628,342,704.516,0,gi|798948524|ref|WP_045910477.1|MULTISPECIES: methionine synthase [Enterobacter] ,"GO:0009086, GO:0008270, GO:0016740, GO:0008168, GO:0003871, GO:0032259",
scf7180000000008_quiver_628,342,704.516,0,gi|556426700|ref|WP_023311627.1|MULTISPECIES: methionine synthase [Enterobacterales] ,"GO:0009086, GO:0008270, GO:0008168, GO:0016740, GO:0003871, GO:0032259",
scf7180000000008_quiver_629,310,615.15,0,gi|695719578|ref|WP_032647062.1|MULTISPECIES: LysR family transcriptional regulator [Enterobacter] ,"GO:0003677, GO:0003700, GO:0006351, GO:0006355",
scf7180000000008_quiver_629,310,614.764,0,gi|556299704|ref|WP_023292485.1|MULTISPECIES: LysR family transcriptional regulator [Enterobacter cloacae complex] ,"GO:0003677, GO:0003700, GO:0006351, GO:0006355",
scf7180000000008_quiver_629,310,613.994,0,gi|850375665|ref|WP_048030574.1|MULTISPECIES: LysR family transcriptional regulator [Leclercia] ,"GO:0003677, GO:0003700, GO:0006351, GO:0006355",
scf7180000000008_quiver_629,310,613.609,0,gi|798948505|ref|WP_045910476.1|MULTISPECIES: LysR family transcriptional regulator [Enterobacter] ,"GO:0003677, GO:0003700, GO:0006351, GO:0006355",
scf7180000000008_quiver_629,310,611.298,0,gi|765030574|ref|WP_044596386.1|MULTISPECIES: LysR family transcriptional regulator [Enterobacter cloacae complex] ,"GO:0003677, GO:0003700, GO:0006351, GO:0006355",
scf7180000000008_quiver_630,144,273.092,2.09E-92,gi|798948501|ref|WP_045910475.1|MULTISPECIES: EamA-like transporter family protein [Enterobacteriaceae] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_630,144,269.626,4.38E-91,gi|695719575|ref|WP_032647059.1|MULTISPECIES: EamA-like transporter family protein [Enterobacter] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_630,144,269.24,8.00E-91,gi|504696650|ref|WP_014883752.1|MULTISPECIES: EamA-like transporter family protein [Enterobacter] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_630,144,266.159,1.03E-89,gi|829796450|ref|WP_047348617.1|MULTISPECIES: EamA-like transporter family protein [Enterobacter cloacae complex] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_630,144,265.774,1.47E-89,gi|772669188|ref|WP_045284328.1|MULTISPECIES: EamA-like transporter family protein [Enterobacter] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_630,144,265.003,2.89E-89,gi|504644717|ref|WP_014831819.1|EamA-like transporter family protein [Enterobacter cloacae] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_630,144,264.618,4.69E-89,gi|695704185|ref|WP_032640335.1|MULTISPECIES: EamA-like transporter family protein [Enterobacter cloacae complex] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_630,144,263.462,1.14E-88,gi|847054641|ref|WP_047958523.1|EamA-like transporter family protein [Enterobacter sp. BIDMC92] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_631,152,288.886,1.91E-98,gi|504696649|ref|WP_014883751.1|MULTISPECIES: EamA-like transporter family protein [Enterobacter cloacae complex] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_631,152,286.574,1.52E-97,gi|556478778|ref|WP_023330358.1|MULTISPECIES: EamA-like transporter family protein [Enterobacter] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_631,152,279.641,9.85E-95,gi|647320646|ref|WP_025757920.1|MULTISPECIES: EamA-like transporter family protein [Enterobacter] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_631,152,277.715,5.58E-94,gi|772669186|ref|WP_045284327.1|EamA-like transporter family protein [Enterobacter cloacae complex sp. 35699] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_631,152,277.33,6.65E-94,gi|556487885|ref|WP_023335618.1|MULTISPECIES: EamA-like transporter family protein [Enterobacter] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_634,161,304.294,3.13E-104,gi|695725156|ref|WP_032651759.1|MULTISPECIES: DUF2878 domain-containing protein [Enterobacter cloacae complex] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_634,161,302.753,1.50E-103,gi|556299732|ref|WP_023292490.1|MULTISPECIES: DUF2878 domain-containing protein [Enterobacter cloacae complex] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_635,406,823.928,0,gi|695719562|ref|WP_032647049.1|MULTISPECIES: class I SAM-dependent methyltransferase [Enterobacter] ,"GO:0008825, GO:0008610, GO:0016740, GO:0008168, GO:0032259",
scf7180000000008_quiver_635,406,822.387,0,gi|798948480|ref|WP_045910470.1|MULTISPECIES: class I SAM-dependent methyltransferase [Enterobacter] ,GO:0008610,
scf7180000000008_quiver_635,406,819.305,0,gi|850375681|ref|WP_048030583.1|MULTISPECIES: class I SAM-dependent methyltransferase [Leclercia] ,GO:0008610,
scf7180000000008_quiver_635,406,818.15,0,gi|556487881|ref|WP_023335614.1|class I SAM-dependent methyltransferase [Enterobacter sp. MGH 24] ,GO:0008610,
scf7180000000008_quiver_638,239,480.715,1.85E-171,gi|556487878|ref|WP_023335611.1|SDR family NAD(P)-dependent oxidoreductase [Enterobacter sp. MGH 24] ,"GO:0016491, GO:0016020, GO:0016021, GO:0055114",
scf7180000000008_quiver_638,239,479.559,5.53E-171,gi|695719555|ref|WP_032647042.1|MULTISPECIES: SDR family NAD(P)-dependent oxidoreductase [Enterobacter] ,"GO:0016491, GO:0055114",
scf7180000000008_quiver_638,239,479.174,6.74E-171,gi|798948467|ref|WP_045910467.1|MULTISPECIES: SDR family NAD(P)-dependent oxidoreductase [Enterobacter] ,"GO:0016491, GO:0016020, GO:0016021, GO:0055114",
scf7180000000008_quiver_638,239,478.404,1.44E-170,gi|850375691|ref|WP_048030589.1|MULTISPECIES: SDR family NAD(P)-dependent oxidoreductase [Leclercia] ,"GO:0016491, GO:0016020, GO:0016021, GO:0055114",
scf7180000000008_quiver_638,239,474.552,4.50E-169,gi|556299752|ref|WP_023292494.1|MULTISPECIES: SDR family NAD(P)-dependent oxidoreductase [Enterobacteriaceae] ,"GO:0016491, GO:0016020, GO:0016021, GO:0055114",
scf7180000000008_quiver_641,262,534.643,0,gi|495777753|ref|WP_008502332.1|MULTISPECIES: hypothetical protein [Enterobacter] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_641,262,533.487,0,gi|779817581|ref|WP_045335878.1|MULTISPECIES: hypothetical protein [Enterobacter cloacae complex],"GO:0016020, GO:0016021",
scf7180000000008_quiver_641,262,533.102,0,gi|798948459|ref|WP_045910465.1|MULTISPECIES: hypothetical protein [Enterobacteriaceae] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_641,262,531.561,0,gi|754493235|ref|WP_041910130.1|MULTISPECIES: hypothetical protein [Enterobacter] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_644,259,501.13,6.36E-179,gi|798821311|ref|WP_045888565.1|SDR family NAD(P)-dependent oxidoreductase [Enterobacter asburiae] ,"GO:0016491, GO:0055114",
scf7180000000008_quiver_645,192,352.829,2.29E-122,gi|779817593|ref|WP_045335885.1|MULTISPECIES: TetR/AcrR family transcriptional regulator [Enterobacter cloacae complex],"GO:0003677, GO:0006351, GO:0006355",
scf7180000000008_quiver_645,192,349.362,4.14E-121,gi|556299780|ref|WP_023292499.1|MULTISPECIES: TetR/AcrR family transcriptional regulator [Enterobacter cloacae complex] ,"GO:0003677, GO:0006351, GO:0006355",
scf7180000000008_quiver_646,155,315.849,5.58E-109,gi|695704233|ref|WP_032640358.1|MULTISPECIES: nuclear transport factor 2 family protein [Enterobacter cloacae complex] ,GO:0005840,
scf7180000000008_quiver_648,239,460.685,1.82E-163,gi|779817600|ref|WP_045335889.1|MULTISPECIES: SDR family NAD(P)-dependent oxidoreductase [Enterobacter cloacae complex] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_649,371,736.487,0,gi|556299799|ref|WP_023292502.1|MULTISPECIES: alkene reductase [Enterobacter cloacae complex] ,"GO:0016491, GO:0003824, GO:0010181, GO:0055114",
scf7180000000008_quiver_649,371,735.332,0,gi|798948431|ref|WP_045910459.1|MULTISPECIES: alkene reductase [Enterobacter] ,"GO:0016491, GO:0003824, GO:0010181, GO:0055114",
scf7180000000008_quiver_649,371,731.48,0,gi|556487867|ref|WP_023335600.1|alkene reductase [Enterobacter sp. MGH 24] ,"GO:0016491, GO:0003824, GO:0010181, GO:0055114",
scf7180000000008_quiver_650,303,596.66,0,gi|556299804|ref|WP_023292503.1|MULTISPECIES: LysR family transcriptional regulator [Enterobacter cloacae complex] ,"GO:0003677, GO:0003700, GO:0006351, GO:0006355",
scf7180000000008_quiver_650,303,596.275,0,gi|850375719|ref|WP_048030605.1|MULTISPECIES: LysR family transcriptional regulator [Leclercia] ,"GO:0003677, GO:0003700, GO:0006351, GO:0006355",
scf7180000000008_quiver_650,303,595.504,0,gi|695719535|ref|WP_032647025.1|MULTISPECIES: LysR family transcriptional regulator [Enterobacter] ,"GO:0003677, GO:0003700, GO:0006351, GO:0006355",
scf7180000000008_quiver_651,204,412.149,1.50E-145,gi|798948418|ref|WP_045910456.1|MULTISPECIES: TetR/AcrR family transcriptional regulator [Enterobacter],"GO:0003677, GO:0006351, GO:0006355",
scf7180000000008_quiver_651,204,409.838,1.38E-144,gi|850375722|ref|WP_048030607.1|MULTISPECIES: TetR/AcrR family transcriptional regulator [Leclercia] ,"GO:0003677, GO:0006351, GO:0006355",
scf7180000000008_quiver_651,204,408.297,6.68E-144,gi|695704246|ref|WP_032640364.1|MULTISPECIES: TetR/AcrR family transcriptional regulator [Enterobacter cloacae complex] ,"GO:0003677, GO:0006351, GO:0006355",
scf7180000000008_quiver_651,204,401.749,2.03E-141,gi|584255737|gb|EWG75127.1|transcriptional regulator BetI [Enterobacter sp. DC3] ,"GO:0003677, GO:0006351, GO:0006355",
scf7180000000008_quiver_651,204,383.645,3.04E-134,gi|976153161|ref|WP_059311356.1|TetR/AcrR family transcriptional regulator [Enterobacter cloacae complex sp. GN04363],"GO:0003677, GO:0006351, GO:0006355",
scf7180000000008_quiver_652,369,714.531,0,gi|556487860|ref|WP_023335593.1|efflux RND transporter periplasmic adaptor subunit [Enterobacter sp. MGH 24] ,"GO:0055085, GO:0016020",
scf7180000000008_quiver_652,369,712.605,0,gi|695719526|ref|WP_032647017.1|MULTISPECIES: efflux RND transporter periplasmic adaptor subunit [Enterobacter] ,"GO:0055085, GO:0016020",
scf7180000000008_quiver_653,1029,2018.43,0,gi|556299819|ref|WP_023292506.1|AcrB/AcrD/AcrF family protein [Enterobacter cloacae] ,"GO:0016020, GO:0016021, GO:0006810, GO:0005215",
scf7180000000008_quiver_654,197,393.275,2.84E-138,gi|798948406|ref|WP_045910453.1|MULTISPECIES: TetR/AcrR family transcriptional regulator [Enterobacteriaceae] ,"GO:0003677, GO:0006351, GO:0006355",
scf7180000000008_quiver_654,197,389.808,7.07E-137,gi|556299824|ref|WP_023292507.1|MULTISPECIES: TetR/AcrR family transcriptional regulator [Enterobacter cloacae complex] ,"GO:0003677, GO:0006351, GO:0006355",
scf7180000000008_quiver_654,197,389.423,9.72E-137,gi|779817616|ref|WP_045335898.1|MULTISPECIES: TetR/AcrR family transcriptional regulator [Enterobacter cloacae complex],"GO:0003677, GO:0006351, GO:0006355",
scf7180000000008_quiver_654,197,389.037,1.68E-136,gi|556426669|ref|WP_023311596.1|MULTISPECIES: TetR/AcrR family transcriptional regulator [Enterobacter] ,"GO:0003677, GO:0006351, GO:0006355",
scf7180000000008_quiver_654,197,388.652,2.36E-136,gi|640460641|ref|WP_024908017.1|MULTISPECIES: TetR/AcrR family transcriptional regulator [Enterobacter] ,"GO:0003677, GO:0006351, GO:0006355",
scf7180000000008_quiver_654,197,388.267,3.21E-136,gi|976153164|ref|WP_059311359.1|MULTISPECIES: TetR/AcrR family transcriptional regulator [Enterobacter cloacae complex] ,"GO:0003677, GO:0006351, GO:0006355",
scf7180000000008_quiver_655,199,388.652,2.66E-136,gi|695719520|ref|WP_032647011.1|MULTISPECIES: flavodoxin family protein [Enterobacter] ,"GO:0016491, GO:0055114",
scf7180000000008_quiver_656,180,347.436,1.09E-120,gi|556299841|ref|WP_023292510.1|MULTISPECIES: cysteine hydrolase [Enterobacter cloacae complex] ,"GO:0008152, GO:0003824",
scf7180000000008_quiver_656,180,344.739,1.33E-119,gi|779817625|ref|WP_045335903.1|MULTISPECIES: cysteine hydrolase [Enterobacter cloacae complex],"GO:0008152, GO:0003824",
scf7180000000008_quiver_656,180,344.739,1.55E-119,gi|798948393|ref|WP_045910450.1|MULTISPECIES: cysteine hydrolase [Enterobacter] ,"GO:0008152, GO:0003824",
scf7180000000008_quiver_658,261,423.705,3.09E-148,gi|998244713|ref|WP_061098308.1|aminoglycoside phosphotransferase [Enterobacter cloacae] ,GO:0016740,
scf7180000000008_quiver_658,261,406.757,1.68E-141,gi|772669131|ref|WP_045284307.1|aminoglycoside phosphotransferase [Enterobacter cloacae complex sp. 35699] ,GO:0016740,
scf7180000000008_quiver_660,307,612.453,0,gi|754493263|ref|WP_041910158.1|MULTISPECIES: LysR family transcriptional regulator [Enterobacter] ,"GO:0003677, GO:0003700, GO:0006351, GO:0006355",
scf7180000000008_quiver_660,307,610.527,0,gi|495777776|ref|WP_008502355.1|MULTISPECIES: LysR family transcriptional regulator [Enterobacteriaceae] ,"GO:0003677, GO:0003700, GO:0006351, GO:0006355",
scf7180000000008_quiver_660,307,608.601,0,gi|850375746|ref|WP_048030623.1|MULTISPECIES: LysR family transcriptional regulator [Leclercia] ,"GO:0003677, GO:0003700, GO:0006351, GO:0006355",
scf7180000000008_quiver_660,307,607.831,0,gi|779817632|ref|WP_045335907.1|MULTISPECIES: LysR family transcriptional regulator [Enterobacter cloacae complex],"GO:0003677, GO:0003700, GO:0006351, GO:0006355",
scf7180000000008_quiver_661,178,320.857,3.53E-110,gi|697052832|ref|WP_033145438.1|MULTISPECIES: MarR family transcriptional regulator [Enterobacter] ,"GO:0003677, GO:0003700, GO:0006351, GO:0006355",
scf7180000000008_quiver_661,178,317.005,9.96E-109,gi|695719509|ref|WP_032647001.1|MULTISPECIES: MarR family transcriptional regulator [Enterobacter] ,"GO:0003677, GO:0003700, GO:0006351, GO:0006355",
scf7180000000008_quiver_661,178,315.464,4.60E-108,gi|850375750|ref|WP_048030625.1|MULTISPECIES: MarR family transcriptional regulator [Enterobacteriaceae] ,"GO:0003677, GO:0003700, GO:0006351, GO:0006355",
scf7180000000008_quiver_662,386,616.69,0,gi|798821223|ref|WP_045888547.1|MFS transporter [Enterobacter asburiae] ,"GO:0055085, GO:0016020, GO:0016021",
scf7180000000008_quiver_662,386,616.305,0,gi|556487848|ref|WP_023335581.1|MFS transporter [Enterobacter sp. MGH 24] ,"GO:0055085, GO:0016020, GO:0016021",
scf7180000000008_quiver_664,190,385.956,1.26E-135,gi|556299890|ref|WP_023292520.1|MULTISPECIES: hypothetical protein [Enterobacter cloacae complex] ,"GO:0016491, GO:0010181, GO:0055114",
scf7180000000008_quiver_664,190,385.185,2.65E-135,gi|779817656|ref|WP_045335922.1|MULTISPECIES: flavin reductase [Enterobacter cloacae complex],"GO:0016491, GO:0010181, GO:0055114",
scf7180000000008_quiver_664,190,384.415,4.79E-135,gi|544825342|ref|WP_021241342.1|MULTISPECIES: flavin oxidoreductase [Enterobacteriaceae] ,"GO:0016491, GO:0010181, GO:0055114",
scf7180000000008_quiver_665,210,412.92,5.25E-144,gi|365911159|gb|AEX06612.1|LysR protein [Klebsiella michiganensis KCTC 1686],"GO:0003677, GO:0003700, GO:0006351, GO:0006355",
scf7180000000008_quiver_666,160,312.768,1.46E-107,gi|695724585|ref|WP_032651192.1|MULTISPECIES: glutathione peroxidase [Enterobacter] ,"GO:0004602, GO:0006979, GO:0004601, GO:0016491, GO:0055114, GO:0098869",
scf7180000000008_quiver_666,160,310.842,6.71E-107,gi|798821190|ref|WP_045888540.1|glutathione peroxidase [Enterobacter asburiae] ,"GO:0004602, GO:0006979, GO:0004601, GO:0016491, GO:0055114, GO:0098869",
scf7180000000008_quiver_670,308,625.55,0,gi|654548304|ref|WP_028016008.1|MULTISPECIES: phenylacetic acid degradation operon negative regulatory protein PaaX [Enterobacteriaceae] ,GO:0006351,
scf7180000000008_quiver_670,308,624.78,0,gi|695704288|ref|WP_032640385.1|MULTISPECIES: phenylacetic acid degradation operon negative regulatory protein PaaX [Enterobacter cloacae complex] ,GO:0006351,
scf7180000000008_quiver_670,308,624.009,0,gi|640460683|ref|WP_024908033.1|MULTISPECIES: phenylacetic acid degradation operon negative regulatory protein PaaX [Enterobacteriaceae] ,GO:0006351,
scf7180000000008_quiver_670,308,623.624,0,gi|584246033|gb|EWG65493.1|Transcriptional repressor PaaX [Enterobacter sp. DC3] ,GO:0006351,
